"Year","Month","PV","Tempadj","Saladj","PerSecadj","CHlaadj","DOadj","DOpadj","Nadj","pHadj","Phosadj","FBCAdj","BFDM_Adj","SFDM_Adj"
2005,7,0.954,24.3855835165561,25.711402571328,69.7239621871543,5.05642514144253,6.43919868018916,89.3135139014907,0.295501148235181,7.94552940946562,0.181931000853278,16.4122168981481,73163.4450347222,2.93582964890088
2006,7,0,24.5150485094111,32.117981248711,86.2310817666815,6.58537655844658,6.81614873630589,88.780035916131,0.241706350704317,8.22611420480198,0.134289948643378,15.2582168981481,80134.9250347222,2.93582964890088
2007,7,0.301,24.7095950484685,32.3245182278408,62.247895633212,7.76254156555895,6.12121311021693,86.7088472358907,0.271940136470475,8.04349753812773,0.1266350135051,17.3412168981481,55688.6950347222,2.93582964890088
2008,7,0.23,24.4112433567959,31.7283766203647,60.9690126439371,9.27886703996953,6.19969339693478,83.8550759927495,0.272917696383329,8.08354700052816,0.21204448817677,12.0832168981481,17188.3250347222,2.93582964890088
2009,7,0,24.6623039668517,30.3662027049885,80.8463497016504,20.1502712952887,6.31211548345386,89.1841239653133,0.27759320414916,8.11336583879466,0.191346273259838,8.99821689814815,12426.6250347222,2.93582964890088
2010,7,0.114,24.4148436051698,29.1899701435619,71.9846905635672,7.26524426826165,6.34863817481471,86.5206019539297,0.293269548235181,8.20745999025984,0.133179606593171,14.1022168981481,71873.6250347222,2.93582964890088
2011,7,0,24.2799355350227,31.9095370410759,68.9331925650998,14.0306349316523,6.60376434545463,90.8492062093446,0.349844548235181,8.09821913969479,0.0890313629183985,12.5572168981481,41887.5250347222,2.93582964890088
2012,7,0,23.9331305390585,28.1997285079735,64.1359423107771,7.78110108252272,6.24576480102412,76.2426633268401,0.306963096622278,7.87941976035006,0.0915748325096248,9.04721689814815,51659.2450347222,2.93582964890088
2013,7,0,22.888123298757,27.4648893137173,65.5258698171073,8.42680462862201,6.77405149402967,88.7087361252129,0.384495354686794,8.03502320865735,0.11926656311491,10.3812168981481,20459.1550347222,2.93582964890088
2014,7,0.176,25.2209514820323,30.8238917488749,66.9997003142947,9.34621866370973,6.39460840933607,88.915856007489,0.343192625158258,8.01945822192739,0.125737577607664,9.30921689814815,82228.3650347222,2.93582964890088
2015,7,0,24.0865465064166,30.3163965906344,64.5378674706021,7.81093796195535,6.48731983533663,88.3546417556907,0.229921063386696,7.92752502352118,0.138595420744919,12.8642168981482,16776.6550347222,2.93582964890088
2016,7,0,25.8512457616986,28.9785108206056,77.3461404565806,8.36517452109513,6.67960725436125,89.9026250134129,0.349786214901848,8.05265309367773,0.160297686897281,8.92421689814815,45279.3250347222,2.93582964890088
2017,7,0,25.208566775998,30.2676630065166,120.291627059368,2.8113035533532,6.37201419625819,88.2135122008338,-0.0198031790375462,8.2527631187584,0.135423981116436,15.6102168981481,22886.9550347222,2.93582964890088
2002,8,1.322,23.9811286063998,31.9358559703392,69.1168911674833,6.40194937443104,6.05960891760431,89.8143660167388,-0.0393721878641786,7.92585649442664,0.0923895538467249,16.9371974537037,30949.5638680556,2.93419123767026
2003,8,0.504,21.9001561795771,24.3168570657201,62.0210305246832,9.98427231459378,7.10787426497069,89.8594080610166,-0.0373955738984342,8.07259269924305,0.177373680830852,15.0611974537037,74645.4138680556,2.93419123767026
2004,8,0,23.3206002642031,26.4785619962468,67.0218633101193,9.21516546371669,6.36753984861567,82.3797111934011,0.177321586009007,8.0076502825529,0.100033462815935,12.6781974537037,79456.1638680556,2.93419123767026
2005,8,0.522,24.6962945606543,27.8786124568065,76.1317693071431,5.00287795505765,6.22916470404429,88.1576850491489,0.345472562455924,8.03758927226852,0.179828226285397,12.4671974537037,91643.0138680556,2.93419123767026
2006,8,0,24.6383185342377,31.6845577000748,76.7353384974754,5.59328754546724,6.62846613333658,90.6605055618489,0.282005458462098,8.11268048093572,0.123574979532151,13.4401974537037,88430.0938680556,2.93419123767026
2007,8,1.161,24.7239701669619,32.6696482127271,75.9729150083483,2.87873905048396,6.12590828175317,91.2833517160822,0.301039208710261,7.99422226294709,0.0837784427356138,11.0301974537037,47554.6738680556,2.93419123767026
2008,8,0,23.9541490015939,32.6649823033288,72.5305654198096,7.55758191251751,6.84182156680303,91.7770183814155,0.270950052395562,7.92888728095464,0.245751415708587,13.4381974537037,12929.2638680556,2.93419123767026
2009,8,0.498,23.6282367017959,31.8094755021148,79.4985278364173,15.4720078251875,6.17203132700639,86.325890176336,0.351379149034217,8.1899003531878,0.166422382129553,7.5711974537037,8792.46386805555,2.93419123767026
2010,8,0,23.9906117440587,29.9905491573984,62.6694874960764,9.89144572531556,6.98283426516557,86.3564900821162,0.424701044459054,8.17697781199416,0.116582790561701,14.4591974537037,61436.0638680556,2.93419123767026
2011,8,0,25.1766096697639,31.3336672103357,73.2677826828663,14.5565501449367,6.41731045567631,89.650515238657,0.302599323019304,8.17943258221308,0.0956651094022805,18.8451974537037,53060.3338680556,2.93419123767026
2012,8,0,25.0678869184489,29.0036294244405,53.3942102339878,7.45097985315955,6.1756449054216,76.5437961603489,0.210113742871752,7.97215300630636,0.104047849128308,13.7851974537037,25541.4238680556,2.93419123767026
2013,8,0.204,24.4837339661856,29.4496199731512,57.7431127554712,13.6002947570057,6.21285025663771,84.9617062132642,0.381632944100631,8.00082825393494,0.136138091858421,16.3981974537037,36398.0438680556,2.93419123767026
2014,8,0,25.0137784107586,30.8876157999,74.4385427051392,10.9813833840549,5.58624964487768,79.599801451452,0.326509473577828,8.01310769185152,0.124662851337764,14.1871974537037,52746.3138680556,2.93419123767026
2015,8,0,24.1338637281414,24.1616301224756,68.6570040455842,13.7955361519332,6.77697712232381,91.5305208704292,0.24076771112572,7.97155125865728,0.18632010940228,12.5291974537037,27066.3638680556,2.93419123767026
2016,8,0,25.1019987812068,29.4445786878884,83.1459619447961,5.6508260070057,6.75641045562259,90.8501440658516,0.274158560798923,8.09625438854815,0.129278442735614,7.6461974537037,46792.4938680556,2.93419123767026
2017,8,0,25.063168748962,31.0313195895786,77.7214346956771,9.19521062239032,6.46465393391186,82.93295931091,-0.0395382717802625,8.04470269773984,0.15284510940228,10.8051974537037,34375.2638680556,2.93419123767026
2002,9,0.161,24.7106014462624,29.9921883545057,70.9968665606567,15.0913650755671,110.0980348051,89.9327872189527,-0.0320560954559071,8.08822158327644,0.0713179008114582,13.6319196759259,38195.4477013889,2.77132447990191
2003,9,0.519,24.5726679882687,25.9167769473675,67.1937826569412,8.76653849510351,7.01593562859639,89.9583516601445,-0.0240855826353943,8.06815213991248,0.182653511011823,15.5309196759259,72658.3877013889,2.77132447990191
2004,9,0,22.9464906989679,24.8564973546699,71.263560686698,8.57759778355863,6.69508351479129,84.0880590078676,0.293771237877426,7.95019013915755,0.497908931066023,24.4189196759259,66985.0677013889,2.77132447990191
2005,9,1.322,24.1610451307621,26.8826854074921,79.7764071868096,4.53254114661866,6.61772173618994,96.2561766533251,0.294652589990102,8.04286268371379,0.140643654380998,17.2359196759259,108653.477701389,2.77132447990191
2006,9,0,23.9204045811501,30.591134014779,71.9029185155583,7.62055401870233,6.52608530050772,87.1427029708689,0.222797608247797,8.14470837456626,0.120812787260548,16.1339196759259,90893.0477013889,2.77132447990191
2007,9,0,24.361113880608,34.0047293310852,73.6606096670715,7.48355124762876,6.37993892368313,92.1420406010462,0.214775063964383,8.02778870709226,0.0813576453787476,13.7299196759259,38717.2377013889,2.77132447990191
2008,9,0,23.7433817073239,37.9237063472429,81.6055812095935,3.25683457596159,6.85687043855779,93.6361766549917,0.183204023591712,8.11517008682095,0.0940543948502063,11.2869196759259,16148.1477013889,2.77132447990191
2009,9,0,24.8046284101123,31.4141152451138,83.3774686930099,10.4860415714275,5.85500324987044,76.6546125528123,0.407841523591712,8.0632241222196,0.135840709079455,5.29391967592593,16514.4477013889,2.77132447990191
2010,9,0,24.1742634465911,29.8575326775252,60.5682124312222,4.34512855920607,6.11330333342952,78.4343779125389,0.336927237877426,8.08160884599709,0.0841715988671197,15.0199196759259,57732.8577013889,2.77132447990191
2011,9,0,24.5446737750462,30.7453490968674,63.3045996400305,13.6965021855797,6.02930294920172,83.5282372605675,0.213488966272488,8.00515273261744,0.0496110076651023,15.7309196759259,50900.7977013889,2.77132447990191
2012,9,0,24.0011209512609,27.3893528158503,58.807644186237,7.85924569207321,6.57329499958025,85.2266210985473,0.320780179053897,7.97596686748308,0.0774583721229336,9.95291967592593,24797.0577013889,2.77132447990191
2013,9,0.146,24.3633172433846,28.0059212141367,66.0568889577576,11.3266880955601,7.08775643209471,88.551255602404,0.329071305674036,8.05357218473583,0.100188233234045,12.9139196759259,40295.5377013889,5.20268824406089
2014,9,0,25.0153396961562,31.6680505084385,65.5842838885351,20.6297878998654,6.00729754045886,90.5213658442147,0.460370634103841,8.09666092930183,0.122660455456267,10.0699196759259,41920.2577013889,2.77132447990191
2015,9,0,24.0310135002253,24.7444394661296,64.2957671412444,13.9438113832314,5.98317488464228,84.3852282977215,0.282082793432982,8.04347029002188,0.1593687887896,9.63691967592593,29786.6477013889,2.77132447990191
2016,9,0,25.1782896744055,28.1948021186902,76.353896513192,9.04591776999528,6.64031925801636,89.344081417416,0.337908719358908,8.09011331030178,0.122183453291765,9.57191967592593,43780.2477013889,2.77132447990191
2017,9,0,23.8690685770211,26.1575560492815,88.5763272307011,4.43877109314272,6.8898120050513,95.5893471990615,-0.0137091257589374,7.71745989841029,0.168767708542687,10.6029196759259,33521.5777013889,2.77132447990191
2002,10,0.508,27.1939259104188,30.0705224995431,75.985439827254,5.1806007487801,5.71707262804888,88.7707493503848,0.0158875969520262,8.02698936313882,0.136940096623529,18.6249141203704,39962.1205347222,3.01017699459723
2003,10,1.002,24.7709960183334,27.2025539716921,65.4191202752945,18.091696357392,6.7388774466998,88.7590061263056,0.0161711673552626,8.04915108196572,0.190962967739755,12.6299141203704,81857.3305347222,2.87223514891167
2004,10,0,25.7554877722469,27.4887556913255,52.5168669048724,26.7380120299843,6.6460036034032,84.9176840452082,0.367848018802956,7.94806377098167,0.235906005714438,16.1569141203704,73680.4605347222,3.24147774958544
2005,10,0.753,22.8791964967786,29.8608909111339,76.1316312047138,9.01197046051899,6.98210301897922,92.5989258752082,0.31716594746749,8.01860376866785,0.170430395958341,12.8929141203704,98135.7405347222,2.76877185806908
2006,10,1.114,24.8694214349366,28.9628529961056,75.2813264520965,6.28366136027951,6.6841277513617,87.4332519313323,0.249073163962336,8.16973482713968,0.148986005714438,13.3259141203704,89071.4905347222,3.26061889173493
2007,10,0.114,24.5297154916089,32.294791335719,64.7593789417005,5.42840668252483,5.76755210653599,83.8028997305625,0.247644171746893,8.0557338238279,0.115247275555708,13.2119141203704,48826.8605347222,3.16019273053373
2008,10,0,22.3203459357831,33.0435522482226,71.0263287262202,6.36816736628551,6.7346156996534,87.7706631710442,0.263537809201875,8.07941871961957,0.110955301489086,13.9509141203704,20169.1405347222,3.28998496252753
2009,10,0.218,22.6295428482457,32.9994950283448,76.9892416724159,9.25514514406329,6.27768868541969,84.1526140174278,0.406062229879236,8.09841579264316,0.115561561269994,13.2089141203704,20948.7405347222,2.80118710132026
2010,10,0,24.456945908391,30.8535977231652,69.9590884471076,3.49724244136059,6.30430261057531,88.3112393533449,0.318134490951498,8.15673390780707,0.0702474691290723,14.8059141203704,59912.4505347222,2.74751060002615
2011,10,0.004,21.6927107566752,30.136791515853,65.6758612168779,8.86454831866646,6.65770027465464,91.8008619953575,0.317081107176802,8.09898217747565,0.0632465854245831,18.5389141203704,38296.8605347222,2.59830566131716
2012,10,0,25.6454972261959,27.4786751487244,65.016756602233,9.87186295228247,6.29681981488419,85.0193688663847,0.308682720499727,7.94422355678217,0.132739339047771,8.28791412037037,21391.8505347222,2.95471042935262
2013,10,0,25.8442770447102,29.1097684838598,76.1558316985293,8.40661181072996,6.14277133002368,86.910891978271,0.268684100761977,8.04521606812904,0.110232394603327,11.9349141203704,40974.5005347222,2.5751142563345
2014,10,0,25.2005462786425,27.8057385273205,68.3968851884729,7.92468873380688,6.64913092599826,88.5618364395211,0.291264803561262,8.06820529372929,0.14984668368054,10.7409141203704,37178.1405347222,2.70865275281322
2015,10,0,24.3443345580956,27.7770590169419,79.5094953865293,5.8157559548741,6.12041896017461,84.407640471431,0.2366985935156,7.97239999601593,0.216100450158883,7.80691412037037,31452.3405347222,2.95839083624744
2016,10,0,24.7524191952489,27.5859854447092,78.3073731611871,5.82865482148264,6.38987333599242,85.6052835686069,0.288874783991791,8.0608697172836,0.14199221261099,13.5139141203704,35906.8405347222,3.04464940583482
2017,10,0,21.9669566776225,28.3229491498663,60.8334733255464,1.38208800120615,6.44750229350795,88.9649096815754,0.0322682904852971,7.97094916837545,0.173045349976733,11.6389141203704,41354.5405347222,2.68258650865431
2002,11,0.389,24.9712119678027,25.4856946400774,70.1458479856785,11.1590097863176,5.94126328976768,89.829068006432,0.0496347631939505,7.99239087785647,0.140808131187024,25.3483613425926,46746.2162569444,3.05935142855013
2003,11,0.176,25.8433800586368,28.3470977746131,61.7238744196275,13.4217885561867,6.06063682642364,89.8745221082783,0.0372716800296503,8.09296854096628,0.156343871791298,14.3443613425926,76144.9162569444,2.85854295449604
2004,11,1.114,26.2222010424334,27.2532968144091,50.1159935503124,9.95236212972947,5.74211308459903,87.3020746986198,0.377706823317735,8.16047767005072,0.181656023407798,13.2503613425926,62970.2562569444,3.4294818105921
2005,11,0.845,24.6608297498602,29.4733016108345,70.0564127679195,11.6544678490882,6.16342462262093,89.8922969191244,0.298386850308288,8.07969891380601,0.155899823323729,18.1663613425926,81176.7462569444,2.6637642180131
2006,11,0,23.6456402320656,28.9524365980686,81.6773452564749,6.92617907903471,6.16236988216412,87.2944892275577,0.243826214343376,8.16058106865787,0.146713936758815,11.6113613425926,80761.6862569444,3.02414146812406
2007,11,0,21.51591034525,32.3679142618857,73.9023174952329,6.66317598305948,6.05409829510776,93.1009635858577,0.221724213518293,8.15152362345331,0.128900516004403,12.5633613425926,50125.2462569444,3.15258712595936
2008,11,0.342,20.0404515064406,32.5193817301354,69.3311052615805,6.28429915180609,6.36217515915907,89.0116302533244,0.291522786924021,8.07750937816291,0.134631408023182,8.00136134259259,27546.8862569444,3.20467535787065
2009,11,0,25.3046854765484,30.7826964747163,77.874269217863,8.07943538155572,5.35564884635255,79.634296919191,0.322054434040346,8.05674901246374,0.1265201259719,9.91436134259259,32009.5062569444,2.75002689932598
2010,11,0,23.4111846165044,30.9497609172527,66.2905634587605,11.2855068101272,5.69043899804115,90.0340453471646,0.316456208635613,8.0747241663077,0.137306354259742,15.2953613425926,68839.5462569444,3.06964541925841
2011,11,0,24.8057806201126,29.1791566087819,72.1818892971502,11.19264966727,6.20746904338242,88.8972969204577,0.316130313805741,7.48402684948595,0.0930805478081287,14.0523613425926,41460.7262569444,2.50330584184765
2012,11,0,23.9867735990579,27.7990958436414,65.866126531614,9.98291993754028,6.23206211695484,87.2331858090022,0.303090387840644,7.97437353350876,0.126474306573907,9.88436134259259,29017.5362569444,3.09888958020686
2013,11,0.051,25.7197724317878,29.7311908186152,75.2032067264349,10.03924966727,5.57785520410351,88.6850993897491,0.266425172676709,8.12510716292891,0.11254918580096,12.1563613425926,37484.6362569444,2.67817142457105
2014,11,0,23.5331708693896,28.4930385006309,74.8353993767971,8.23350681012715,5.70794769693206,87.3218846380621,0.278538019898931,8.11755372155881,0.139751800180045,11.3823613425926,34759.3862569444,2.54924008051871
2015,11,0,25.3287901788445,28.2351372919991,77.1580216209774,9.03683753303395,5.64750816806359,84.1343337773353,0.268422552806046,8.08519343512179,0.189476785688936,11.9033613425926,31506.1862569444,2.90669421837543
2016,11,0,25.5897886413116,28.90315235706,69.6049784359995,8.57081868135452,13.4327228479935,77.9859864173682,0.375888874599786,8.12472090235893,0.144706190631878,11.2433613425926,36629.4862569444,3.03488703473778
2017,11,0,24.0505974996683,27.2528951107512,80.8208118566464,12.3919600120976,6.49254745954917,93.73865906014,0.0280102421211536,8.18417265480199,0.146978074689849,11.2013613425926,38951.8662569444,2.41776031654499
2002,12,0.453,23.2378101743315,26.8231343042318,56.6452808860873,7.22384740543861,6.29044009418229,88.8293963155685,0.0890997025401221,7.82470348610167,0.127801490739852,19.2046363425926,45853.7397569444,3.27318101581792
2003,12,0.35,22.6307450484448,28.288142185667,43.4787673208955,13.2739321705295,6.64596942739384,88.8372798317003,0.0805614482297773,8.0844771921142,0.199278512798676,12.6676363425926,66109.3097569445,2.83976610799661
2004,12,0.477,25.9714389637721,27.2268769002182,65.4027154514833,11.2369581597543,5.96613280839058,85.9267454694714,0.32637039510769,8.01604443580816,0.1787156602604,18.9136363425926,55192.4097569444,3.16480929093812
2005,12,0.622,22.5975675248691,29.6282648671594,76.781906135683,8.33019582599495,6.43215955256877,89.1582748814492,0.278438121657769,8.13040779906663,0.139417275996263,10.9106363425926,85207.3397569444,2.82539099610425
2006,12,0.778,24.9681260940313,29.7396953796691,73.3018812309842,7.3591271659728,5.99716595370461,87.2133467756806,0.264384460193183,8.04120039322781,0.125833279532956,9.76063634259259,83740.9997569445,2.8700877063966
2007,12,1.204,24.4066664205839,33.9024392011994,79.0986363072669,8.03372620366326,5.55923732225939,85.3202748803826,0.253974544711839,8.05869473214196,0.152695749460783,13.8296363425926,49826.9997569444,3.15568623972199
2008,12,0.255,23.6400435993254,29.8145490634869,70.8771234838353,6.85187502398994,6.62177030263955,89.1074644245041,0.257829376212688,8.02254607987799,0.125671976850964,15.5876363425926,36642.5397569444,3.18433752290411
2009,12,0,25.6584200236698,31.1977172436714,83.8274036077748,8.8403267783759,6.55929042372687,90.2845886052884,0.331988394550431,8.03360297751753,0.140530024618357,15.5216363425926,30986.2997569444,3.1278256558799
2010,12,0,16.3586075086485,30.7641945361369,60.5273753806687,7.41218462151316,6.81114311794527,86.5387364192364,0.369345684682979,8.23211939848819,0.107670299702117,13.2416363425926,57199.7697569444,3.0723804756413
2011,12,0,25.1755229994531,29.257441318253,64.0420950922364,11.4367873046917,6.01899135683712,84.4923960931886,0.294716407787036,7.95799178799655,0.146488263000126,7.09163634259259,38624.7497569444,2.84477611103809
2012,12,0,27.0101107288467,28.7305798504795,75.7364782849251,9.65471219504257,5.16800687674474,84.76373641898,0.229624745348341,8.0171726485973,0.11837605561327,12.3266363425926,35373.8197569444,2.47344894256728
2013,12,0,24.3975921848007,29.3022594800424,71.2884743966995,9.60249645709076,6.28008187675066,91.8044415475144,0.291411523192296,8.0862642310973,0.111559514388501,11.2346363425926,38431.5197569444,2.80232634182136
2014,12,0,22.6436447735709,27.7611351349301,72.2654900479901,9.60361844504257,6.15752284059622,86.4677748806659,0.309593872316242,7.98199243277847,0.141969084917935,15.4266363425926,38910.0997569444,2.5955526289535
2015,12,0,27.5006272666952,28.8196909047623,72.4477610524134,10.1027101117092,5.86349321692749,80.6421667732177,0.286823235703387,8.10207541777824,0.155836541415528,12.9866363425926,33486.0997569444,3.07204810213324
2016,12,0,26.5306492926066,28.9054280773277,76.3860827204609,9.47285455615368,10.3171754938134,89.957321294418,0.364861651069534,7.99730162654593,0.126883087962075,10.2046363425926,41038.4997569444,2.67529481532894
2017,12,0,25.5097494915447,28.8624155405475,70.7703889609868,10.0667434450426,6.28307312251935,92.903214956032,0.0695335967708913,8.09781406271936,0.139323516342262,9.92463634259259,36363.0997569444,2.64820367988258
2002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.82288634259259,63837.0340069444,3.2593965243911
2002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2917724537037,49191.5602569444,3.09328346482548
2002,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5973918981481,57542.9974513889,3.24220333970648
2002,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.750905787037,58568.5896458333,2.8947354772901
